下单乘客ID,服务订单,流水,最近坐车时间
287166,19,1087.00000000000000000000,2023-05-31
738386,19,665.00000000000000000000,2023-05-28
285579,19,790.00000000000000000000,2023-05-22
202146,19,753.00000000000000000000,2023-05-29
283626,19,994.00000000000000000000,2023-05-15
340428,19,1063.00000000000000000000,2023-05-27
392870,19,850.00000000000000000000,2023-05-17
790007,19,750.00000000000000000000,2023-05-28
722124,19,665.00000000000000000000,2023-05-18
939578,19,805.00000000000000000000,2023-05-20
747292,19,818.00000000000000000000,2023-05-29
412799,19,928.00000000000000000000,2023-05-28
744695,19,770.00000000000000000000,2023-05-28
525727,19,748.00000000000000000000,2023-05-28
1308893,19,665.00000000000000000000,2023-05-28
404443,19,730.00000000000000000000,2023-05-09
481011,19,570.00000000000000000000,2023-05-20
310086,19,870.00000000000000000000,2023-05-21
380453,19,830.00000000000000000000,2023-05-22
664912,19,738.00000000000000000000,2023-05-28
281126,19,735.00000000000000000000,2023-05-28
449009,19,927.00000000000000000000,2023-05-30
835960,19,675.00000000000000000000,2023-04-28
534958,19,2299.00000000000000000000,2023-05-30
408865,19,665.00000000000000000000,2023-05-29
1293651,19,748.00000000000000000000,2023-04-28
687700,19,2086.00000000000000000000,2023-05-30
1146792,19,765.00000000000000000000,2023-05-26
356853,19,1056.00000000000000000000,2023-04-30
471538,19,1336.00000000000000000000,2023-05-13
394562,19,1438.00000000000000000000,2023-05-28
191972,19,906.00000000000000000000,2023-05-08
697492,19,1664.00000000000000000000,2023-05-30
194137,19,665.00000000000000000000,2023-05-29
1147593,19,840.00000000000000000000,2023-05-26
1343344,19,783.00000000000000000000,2023-05-28
382995,19,838.00000000000000000000,2023-05-17
298985,19,858.00000000000000000000,2023-05-15
224242,19,984.00000000000000000000,2023-05-28
1113788,19,665.00000000000000000000,2023-05-28
881981,19,840.00000000000000000000,2023-05-24
1325022,19,1267.00000000000000000000,2023-05-04
331090,19,670.00000000000000000000,2023-05-28
397717,18,740.00000000000000000000,2023-05-25
1202882,18,776.00000000000000000000,2023-05-28
690673,18,640.00000000000000000000,2023-05-19
1219863,18,740.00000000000000000000,2023-05-29
276341,18,798.00000000000000000000,2023-05-29
190185,18,640.00000000000000000000,2023-05-12
980843,18,630.00000000000000000000,2023-05-15
433566,18,1914.00000000000000000000,2023-05-02
213050,18,738.00000000000000000000,2023-05-21
795064,18,630.00000000000000000000,2023-05-31
978378,18,1013.00000000000000000000,2023-05-27
478231,18,640.00000000000000000000,2023-05-21
209711,18,730.00000000000000000000,2023-05-27
1119852,18,665.00000000000000000000,2023-05-29
490657,18,972.00000000000000000000,2023-05-04
381969,18,1166.00000000000000000000,2023-05-28
407338,18,803.00000000000000000000,2023-05-26
499579,18,820.00000000000000000000,2023-05-23
407126,18,1580.00000000000000000000,2023-05-20
1023436,18,763.00000000000000000000,2023-05-11
604269,18,700.00000000000000000000,2023-05-10
394678,18,730.00000000000000000000,2023-05-28
386057,18,1006.00000000000000000000,2023-05-21
383098,18,1392.00000000000000000000,2023-03-21
1014546,18,805.00000000000000000000,2023-05-31
374261,18,723.00000000000000000000,2023-05-28
406838,18,1165.00000000000000000000,2023-05-11
497084,18,1340.00000000000000000000,2023-05-28
269098,18,863.00000000000000000000,2023-05-28
1042080,18,725.00000000000000000000,2023-05-19
256740,18,720.00000000000000000000,2023-05-28
220681,18,675.00000000000000000000,2023-04-24
385623,18,931.00000000000000000000,2023-05-26
776645,18,800.00000000000000000000,2023-05-26
344253,18,630.00000000000000000000,2023-05-30
384730,18,960.00000000000000000000,2023-04-25
342151,18,999.00000000000000000000,2023-05-21
340541,18,665.00000000000000000000,2023-05-27
1145303,18,660.00000000000000000000,2023-04-12
924437,18,778.00000000000000000000,2023-05-25
464897,18,735.00000000000000000000,2023-05-26
447186,18,775.00000000000000000000,2023-05-29
464480,18,700.00000000000000000000,2023-05-26
254647,18,2184.00000000000000000000,2023-05-26
1007093,18,630.00000000000000000000,2023-05-29
448658,18,540.00000000000000000000,2023-05-28
1149562,18,851.00000000000000000000,2023-05-21
1006889,18,630.00000000000000000000,2023-05-29
435083,18,885.00000000000000000000,2023-05-18
518236,18,3744.00000000000000000000,2023-05-28
1314802,18,720.00000000000000000000,2023-05-28
1402068,18,630.00000000000000000000,2023-05-21
679472,18,1229.00000000000000000000,2023-05-21
1390882,18,630.00000000000000000000,2023-05-29
331816,18,1206.00000000000000000000,2023-05-21
1316286,18,896.00000000000000000000,2023-05-31
331654,18,1390.00000000000000000000,2023-05-12
1163719,18,840.00000000000000000000,2023-05-28
1317564,18,1039.00000000000000000000,2023-05-24
677620,18,650.00000000000000000000,2023-05-29
1244855,18,1433.00000000000000000000,2023-05-29
225948,18,899.00000000000000000000,2023-05-29
251392,18,645.00000000000000000000,2023-05-03
453438,18,969.00000000000000000000,2023-05-28
410329,18,720.00000000000000000000,2023-05-27
1318766,18,630.00000000000000000000,2023-05-26
1168317,18,835.00000000000000000000,2023-05-28
325489,18,740.00000000000000000000,2023-05-10
1175442,18,630.00000000000000000000,2023-05-29
323285,18,810.00000000000000000000,2023-05-27
411217,18,730.00000000000000000000,2023-05-28
297918,18,958.00000000000000000000,2023-05-28
527333,18,630.00000000000000000000,2023-05-31
1235036,18,831.00000000000000000000,2023-05-28
411214,18,630.00000000000000000000,2023-05-31
367323,18,999.00000000000000000000,2023-05-29
554149,18,770.00000000000000000000,2023-05-28
1327392,18,840.00000000000000000000,2023-05-29
570825,18,665.00000000000000000000,2023-05-26
396039,18,838.00000000000000000000,2023-05-22
1087691,18,801.00000000000000000000,2023-05-21
1357134,18,713.00000000000000000000,2023-05-28
483222,18,715.00000000000000000000,2023-05-16
244228,18,845.00000000000000000000,2023-05-17
794476,18,630.00000000000000000000,2023-05-21
1352832,18,1114.00000000000000000000,2023-04-19
1196200,18,783.00000000000000000000,2023-05-29
910067,18,1272.00000000000000000000,2023-05-04
1117514,17,685.00000000000000000000,2023-02-02
322127,17,1022.00000000000000000000,2023-05-29
1346743,17,678.00000000000000000000,2023-05-22
254191,17,2106.00000000000000000000,2023-05-07
562613,17,690.00000000000000000000,2023-05-31
371528,17,600.00000000000000000000,2023-05-30
805429,17,781.00000000000000000000,2023-05-28
243038,17,675.00000000000000000000,2023-05-07
742383,17,1590.00000000000000000000,2023-05-28
799483,17,678.00000000000000000000,2023-05-28
658317,17,595.00000000000000000000,2023-05-26
1407472,17,810.00000000000000000000,2023-05-26
248986,17,868.00000000000000000000,2023-05-14
1026351,17,930.00000000000000000000,2023-05-24
502966,17,595.00000000000000000000,2023-04-10
1065062,17,735.00000000000000000000,2023-05-15
405280,17,595.00000000000000000000,2023-05-14
858004,17,705.00000000000000000000,2023-05-20
670277,17,833.00000000000000000000,2023-05-28
1201813,17,595.00000000000000000000,2023-05-26
325810,17,854.00000000000000000000,2023-05-27
648358,17,660.00000000000000000000,2023-05-26
265387,17,823.00000000000000000000,2023-05-30
925725,17,728.00000000000000000000,2023-05-21
581822,17,605.00000000000000000000,2023-05-13
630277,17,914.00000000000000000000,2023-05-22
736306,17,780.00000000000000000000,2023-05-14
229680,17,795.00000000000000000000,2023-05-29
541660,17,710.00000000000000000000,2023-05-29
1284515,17,595.00000000000000000000,2023-05-31
940612,17,1756.00000000000000000000,2023-03-05
380149,17,828.00000000000000000000,2023-05-28
1318305,17,595.00000000000000000000,2023-03-06
904146,17,700.00000000000000000000,2023-05-30
645631,17,600.00000000000000000000,2023-05-21
380732,17,675.00000000000000000000,2023-05-14
1275815,17,780.00000000000000000000,2023-05-28
1159525,17,833.00000000000000000000,2023-05-23
1111663,17,700.00000000000000000000,2023-05-13
974682,17,1111.00000000000000000000,2023-05-07
974600,17,595.00000000000000000000,2023-05-15
508960,17,795.00000000000000000000,2023-05-06
477446,17,1242.00000000000000000000,2023-05-30
1395935,17,680.00000000000000000000,2023-05-28
847692,17,595.00000000000000000000,2023-05-29
998876,17,1624.00000000000000000000,2023-05-29
509000,17,595.00000000000000000000,2023-05-27
498921,17,1273.00000000000000000000,2023-05-31
228213,17,1259.00000000000000000000,2023-05-29
382926,17,984.00000000000000000000,2023-05-28
521267,17,824.00000000000000000000,2023-05-26
1308786,17,713.00000000000000000000,2023-05-31
431686,17,730.00000000000000000000,2023-05-31
797717,17,510.00000000000000000000,2023-05-30
389947,17,688.00000000000000000000,2023-05-31
446474,17,1123.00000000000000000000,2023-04-22
217362,17,600.00000000000000000000,2023-05-27
189852,17,927.00000000000000000000,2023-03-25
742559,17,700.00000000000000000000,2023-05-13
1383410,17,630.00000000000000000000,2023-05-17
1355421,17,670.00000000000000000000,2023-01-15
410824,17,700.00000000000000000000,2023-05-03
335131,17,775.00000000000000000000,2023-05-21
1283174,17,735.00000000000000000000,2023-05-27
1171802,17,1713.00000000000000000000,2023-05-13
1312612,17,678.00000000000000000000,2023-04-26
1172052,17,595.00000000000000000000,2023-05-28
989902,17,735.00000000000000000000,2023-05-25
335280,17,680.00000000000000000000,2023-05-29
930057,17,680.00000000000000000000,2023-05-28
778380,17,520.00000000000000000000,2023-05-14
341631,17,906.00000000000000000000,2023-04-07
380693,17,768.00000000000000000000,2023-05-29
577951,17,2023.00000000000000000000,2023-05-21
454328,17,851.00000000000000000000,2023-05-03
343413,17,1271.00000000000000000000,2023-04-22
456457,17,730.00000000000000000000,2023-05-30
804326,17,855.00000000000000000000,2023-05-31
1251450,17,678.00000000000000000000,2023-05-07
1282927,17,595.00000000000000000000,2023-05-28
798726,17,595.00000000000000000000,2023-05-27
509070,17,690.00000000000000000000,2023-05-27
570614,17,793.00000000000000000000,2023-05-22
723397,17,818.00000000000000000000,2023-05-26
194260,17,761.00000000000000000000,2023-05-28
415053,17,964.00000000000000000000,2023-05-03
729698,17,655.00000000000000000000,2023-05-27
392570,17,740.00000000000000000000,2023-05-14
402529,17,510.00000000000000000000,2023-05-29
726625,17,685.00000000000000000000,2023-05-28
457269,17,833.00000000000000000000,2023-05-23
814184,17,1501.00000000000000000000,2023-05-20
1278671,17,700.00000000000000000000,2023-05-28
572563,17,795.00000000000000000000,2023-05-27
858208,17,863.00000000000000000000,2023-05-29
387932,17,1461.00000000000000000000,2023-05-08
970036,17,700.00000000000000000000,2023-05-14
909112,17,595.00000000000000000000,2023-05-20
579014,17,605.00000000000000000000,2023-05-21
390202,17,690.00000000000000000000,2023-05-27
524501,17,1371.00000000000000000000,2023-05-28
991121,17,595.00000000000000000000,2023-05-28
197213,17,1417.00000000000000000000,2023-05-16
790387,17,595.00000000000000000000,2023-03-26
649763,17,818.00000000000000000000,2023-05-27
1422118,17,941.00000000000000000000,2023-04-27
368852,17,1040.00000000000000000000,2023-05-30
362158,16,1825.00000000000000000000,2023-05-29
1153981,16,720.00000000000000000000,2023-05-25
623877,16,640.00000000000000000000,2023-05-29
860742,16,600.00000000000000000000,2023-05-28
765098,16,784.00000000000000000000,2023-05-19
545472,16,640.00000000000000000000,2023-05-25
262368,16,1588.00000000000000000000,2023-05-28
899061,16,720.00000000000000000000,2023-05-28
826074,16,773.00000000000000000000,2023-05-31
891864,16,1223.00000000000000000000,2023-04-24
391679,16,700.00000000000000000000,2023-05-21
439245,16,1141.00000000000000000000,2023-05-22
600291,16,665.00000000000000000000,2023-05-28
222275,16,796.00000000000000000000,2023-05-18
868176,16,565.00000000000000000000,2023-05-28
844114,16,932.00000000000000000000,2023-05-21
606019,16,1224.00000000000000000000,2023-05-14
389992,16,1413.00000000000000000000,2023-05-28
975006,16,698.00000000000000000000,2023-05-26
658421,16,1107.00000000000000000000,2023-05-11
719747,16,1202.00000000000000000000,2023-05-21
400004,16,811.00000000000000000000,2023-05-10
1142181,16,710.00000000000000000000,2023-05-27
544327,16,570.00000000000000000000,2023-05-26
387573,16,650.00000000000000000000,2023-05-21
780620,16,700.00000000000000000000,2023-05-28
1422204,16,640.00000000000000000000,2023-05-25
387500,16,690.00000000000000000000,2023-05-21
1322778,16,560.00000000000000000000,2023-05-29
496315,16,1628.00000000000000000000,2023-05-04
256233,16,1506.00000000000000000000,2023-05-13
457755,16,879.00000000000000000000,2023-05-28
656686,16,565.00000000000000000000,2023-05-21
1032092,16,560.00000000000000000000,2023-05-27
753780,16,1104.00000000000000000000,2023-05-28
774442,16,1462.00000000000000000000,2023-05-28
236642,16,846.00000000000000000000,2023-05-20
1107604,16,560.00000000000000000000,2023-05-28
1410082,16,1062.00000000000000000000,2023-05-31
1294451,16,560.00000000000000000000,2023-05-19
486604,16,1038.00000000000000000000,2023-05-15
290568,16,961.00000000000000000000,2023-05-24
780818,16,675.00000000000000000000,2023-05-28
1450576,16,560.00000000000000000000,2023-05-29
280487,16,595.00000000000000000000,2023-05-17
1377969,16,560.00000000000000000000,2023-05-22
819478,16,560.00000000000000000000,2023-05-21
1096913,16,620.00000000000000000000,2023-05-14
913519,16,640.00000000000000000000,2023-05-29
236674,16,560.00000000000000000000,2023-05-25
712469,16,630.00000000000000000000,2023-05-28
633913,16,1590.00000000000000000000,2023-05-29
530041,16,650.00000000000000000000,2023-05-14
289471,16,645.00000000000000000000,2023-04-13
392157,16,735.00000000000000000000,2023-05-21
1385009,16,625.00000000000000000000,2023-05-22
223722,16,735.00000000000000000000,2023-05-28
627719,16,2168.00000000000000000000,2023-05-08
650672,16,595.00000000000000000000,2023-05-28
531980,16,650.00000000000000000000,2023-05-29
228816,16,1532.00000000000000000000,2023-05-20
1200098,16,670.00000000000000000000,2023-05-17
157990,16,590.00000000000000000000,2023-03-05
740184,16,605.00000000000000000000,2023-05-22
521787,16,560.00000000000000000000,2023-05-23
822524,16,1842.00000000000000000000,2023-05-30
627778,16,560.00000000000000000000,2023-05-27
968580,16,560.00000000000000000000,2023-05-28
407476,16,1626.00000000000000000000,2023-05-21
190843,16,575.00000000000000000000,2023-03-10
318119,16,756.00000000000000000000,2023-05-21
259777,16,605.00000000000000000000,2023-05-06
592155,16,1046.00000000000000000000,2023-05-30
382043,16,985.00000000000000000000,2023-05-28
644524,16,630.00000000000000000000,2023-05-31
1230640,16,1629.00000000000000000000,2023-05-31
381831,16,1065.00000000000000000000,2023-05-28
1292122,16,645.00000000000000000000,2023-05-14
360528,16,635.00000000000000000000,2023-04-24
260527,16,640.00000000000000000000,2023-05-30
434321,16,738.00000000000000000000,2023-05-23
360953,16,655.00000000000000000000,2023-05-18
230944,16,660.00000000000000000000,2023-05-10
381549,16,1116.00000000000000000000,2023-05-02
1087485,16,560.00000000000000000000,2023-05-28
935001,16,833.00000000000000000000,2023-05-22
392805,16,663.00000000000000000000,2023-05-27
858603,16,560.00000000000000000000,2023-05-26
612683,16,590.00000000000000000000,2023-05-06
477887,16,720.00000000000000000000,2023-05-26
1111348,16,560.00000000000000000000,2023-05-27
403069,16,565.00000000000000000000,2023-05-26
973833,16,1467.00000000000000000000,2023-05-27
994467,16,560.00000000000000000000,2023-05-26
1403601,16,560.00000000000000000000,2023-05-21
304611,16,730.00000000000000000000,2023-05-28
1335408,16,560.00000000000000000000,2023-05-29
401759,16,660.00000000000000000000,2023-05-23
660037,16,560.00000000000000000000,2023-05-22
628202,16,560.00000000000000000000,2023-05-28
700874,16,1367.00000000000000000000,2023-05-26
435847,16,899.00000000000000000000,2023-05-29
731153,16,1316.00000000000000000000,2023-05-30
671003,16,790.00000000000000000000,2023-05-03
906883,16,806.00000000000000000000,2023-05-28
330350,16,485.00000000000000000000,2023-05-20
995611,16,660.00000000000000000000,2023-05-28
992838,16,718.00000000000000000000,2023-05-29
1161670,16,788.00000000000000000000,2023-04-24
218527,15,916.00000000000000000000,2023-05-21
992378,15,736.00000000000000000000,2023-05-30
505068,15,826.00000000000000000000,2023-05-22
1121022,15,771.00000000000000000000,2023-05-18
627216,15,1015.00000000000000000000,2023-05-28
628700,15,525.00000000000000000000,2023-05-28
994782,15,690.00000000000000000000,2023-05-31
1332064,15,525.00000000000000000000,2023-05-29
675472,15,690.00000000000000000000,2023-05-29
